"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Time_Zone","Field_Collection_Comment","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Matrix","Source","Result_Parameter_Name","Result_Value","Result_Unit","Result_Data_Qualifier","Result_Comment","Derivation_Method","Derivation_Method_Description","Result_Data_Review_Status","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Base_Measurement_Interval","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Calculated_Result_Suspect_or_Rejected_Flag","Calculated_Result_Suspect_Code","Calculated_Result_Suspect_Description","Record_Created_On","Calculated_Result_System_ID"
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",1/1/2009 12:00:00 AM,1/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","86.9883","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605856175
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2006 12:00:00 AM,9/30/2007 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Water Year Mean)","97.7905","","","","FQI-H-YMEANTSS","Historical mean value prior 2013 from the water year's average  total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",12,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:13 AM,605856184
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",1/1/2006 12:00:00 AM,1/31/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","95.7451","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:14 AM,605856193
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",1/1/2008 12:00:00 AM,1/31/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","83.1369","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605856203
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",12/1/2006 12:00:00 AM,12/31/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","93.5851","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605856208
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",6/1/2005 12:00:00 AM,6/30/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","100","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:14 AM,605856218
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",11/1/2006 12:00:00 AM,11/30/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","89.62","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605856219
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",12/1/2009 12:00:00 AM,12/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605856232
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",2/1/2008 12:00:00 AM,2/29/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","95.4642","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605856234
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",12/1/2004 12:00:00 AM,12/31/2004 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","76.1049","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605856240
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",7/1/2011 12:00:00 AM,7/31/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605934047
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",9/1/2010 12:00:00 AM,9/30/2010 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605934052
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",9/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605934062
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",11/1/2009 12:00:00 AM,11/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","97.5528","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605934063
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2010 12:00:00 AM,10/31/2010 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605934072
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",1/1/2010 12:00:00 AM,1/31/2010 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","38.3664","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605934075
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",11/1/2011 12:00:00 AM,11/30/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","97.5528","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605934080
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",8/1/2010 12:00:00 AM,8/31/2010 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","92.9399","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605934096
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",12/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","71.422","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605934097
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",2/1/2011 12:00:00 AM,2/28/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","86.9883","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605934100
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",3/1/2010 12:00:00 AM,3/31/2010 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","99.7887","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605934112
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15N070","15N070","STAVIS CR. @ MOUTH","","Measurement","WA Dept of Ecology",4/1/2011 12:00:00 AM,4/30/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","99.7887","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6248159835933,-122.87348592768,,"","","",2/10/2017 5:02:11 AM,605934120
