Name,Status,Id,Cost,Start,End,Organization,Lat,Lon,URL
Dungeness River Tributaries,Active,Dungeness(WRIA 18),213250,2008-01-01T00:00:00,2011-01-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/5147
Dungeness River Watershed,Active,Monitoring(Dung),104000,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/18814
Dungeness River Watershed Outreach and Education,Conceptual,Dungeness Outreach,225000,2008-09-01T00:00:00,2011-09-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/7465
Dungeness River Watershed Restoration,Completed,97-1300,656570,1998-04-20T00:00:00,2001-03-30T00:00:00,North Olympic Peninsula LE for Salmon,48.1477,-123.1294,http://waconnect.paladinpanoramic.com/project/180/17426
Dungeness Salmon Habitat Restoration FY,Completed,99-1306,113990,1999-07-29T00:00:00,2000-08-10T00:00:00,North Olympic Peninsula LE for Salmon,48.05027777,-123.1459708,http://waconnect.paladinpanoramic.com/project/180/10993
Dungeness Team,Proposed,Dungeness Outreach,250000,2008-09-01T00:00:00,2011-09-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/7468
Dungeness Water Conservation- Instream Flows,Completed,99-1307/00-1817/00-1047,600000,2001-01-29T00:00:00,2003-12-31T00:00:00,North Olympic Peninsula LE for Salmon,48.064698,-123.0651232,http://waconnect.paladinpanoramic.com/project/180/10945
Dungeness/Jimmycomelately Riparian Land,Completed,99-1657,50000,1999-05-10T00:00:00,2000-09-30T00:00:00,North Olympic Peninsula LE for Salmon,48.07040307,-123.1507087,http://waconnect.paladinpanoramic.com/project/180/11003
Dunnagan Creek,Conceptual,Black River Tributary,230000,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/16758
Dunnagan Creek Fish Passage Design,Conceptual,13-1046,20000,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,46.8509,-123.1033,http://waconnect.paladinpanoramic.com/project/120/16759
DuPuis Chelatchie Creek Project,Completed,00-1036,60943.22,2000-03-17T00:00:00,2003-09-01T00:00:00,Lower Columbia Fish Recovery Board (LE),45.91124939,-122.4356393,http://waconnect.paladinpanoramic.com/project/140/11532
Dutcher Cove Estuary Protection (1),Conceptual,Case Dutcher 11-54,0,2010-05-10T00:00:00,2015-03-06T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/16583
Dutcher Cove Estuary Protection (2),Conceptual,Case Dutcher 11-58,0,2010-05-10T00:00:00,2015-03-06T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/16584
Duwamish Alive restoration,Active,09-DUW-016,0,2011-02-15T00:00:00,2015-01-01T00:00:00,Green/Duwamish Watershed - WRIA 9 (LE),47.48960313,-122.2707369,http://waconnect.paladinpanoramic.com/project/250/16974
Duwamish Gardens Shallow Water Habitat Creation at RM 7.0 DUW-1,Active,09-DUW-001A,3100000,2007-01-03T00:00:00,2015-12-31T00:00:00,Green/Duwamish Watershed - WRIA 9 (LE),47.5012,-122.2896,http://waconnect.paladinpanoramic.com/project/250/12003
Duwamish Riparian Restoration at RM 3.8-11.0,Active,09-DUW-032,150000,2010-07-01T00:00:00,2017-07-01T00:00:00,Green/Duwamish Watershed - WRIA 9 (LE),0,0,http://waconnect.paladinpanoramic.com/project/250/18900
Duwamish Shallow Water Habitat Restoration Tier 2,Active,Duwamish Shallow Water,76700000,0001-01-01T00:00:00,0001-01-01T00:00:00,Green/Duwamish Watershed - WRIA 9 (LE),0,0,http://waconnect.paladinpanoramic.com/project/250/13570
"Duwamish Slip 4 Restoration, RM 3.3 (Right Bank)",Conceptual,09-DUW-014,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Green/Duwamish Watershed - WRIA 9 (LE),47.53514066,-122.3204756,http://waconnect.paladinpanoramic.com/project/250/17102
Duwamish Tier 1,Active,Duwamish,80238820,0001-01-01T00:00:00,0001-01-01T00:00:00,Green/Duwamish Watershed - WRIA 9 (LE),0,0,http://waconnect.paladinpanoramic.com/project/250/13569
Dyes Inlet,Active,DI,5109337,2007-04-02T00:00:00,2015-04-03T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/12573
Dyes Inlet Bulkhead Removal Demonstration (Blyth/Beauchamp),Completed,CK Blyth/Beauchamp,50000,2013-01-01T00:00:00,2015-09-30T00:00:00,West Sound Watersheds Council (LE),47.6277,-122.6769,http://waconnect.paladinpanoramic.com/project/210/18580
Dyes Inlet Bulkhead Removal Demonstration (Snyder),Completed,CK Snyder,126700,2013-03-01T00:00:00,2014-12-31T00:00:00,West Sound Watersheds Council (LE),47.6361,-122.6727,http://waconnect.paladinpanoramic.com/project/210/18579
E F Lewis River Restoration Assessment,Completed,00-1913,49903.4,2001-05-15T00:00:00,2002-05-24T00:00:00,Lower Columbia Fish Recovery Board (LE),0,0,http://waconnect.paladinpanoramic.com/project/140/11548
E. Kitsap Steelhead Habitat Evaluation,Completed,14-1957,58859,2014-12-04T00:00:00,2017-01-30T00:00:00,West Sound Watersheds Council (LE),47.6105,-122.6448,http://waconnect.paladinpanoramic.com/project/210/29645
Eagle Creek,Conceptual,Lincoln Creek Trib,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/16689
Eagle Creek Barrier Removal &amp; Riparian Restoration,Completed,05-0922,37328,2009-01-01T00:00:00,2010-09-30T00:00:00,Stillaguamish (LE),48.2054,-122.1099,http://waconnect.paladinpanoramic.com/project/270/15734
Eagle Creek Denovan Phase One,Completed,05-0737,55176,2007-07-01T00:00:00,2008-03-31T00:00:00,Stillaguamish (LE),48.19498782,-122.1063494,http://waconnect.paladinpanoramic.com/project/270/9320
Eagle Creek Springs,Completed,99-1448,61000,1999-07-29T00:00:00,2000-05-31T00:00:00,North Olympic Peninsula LE for Salmon,48.04691097,-124.3615521,http://waconnect.paladinpanoramic.com/project/180/10997
Eagle Island project Siting and Design,Completed,08-1732,102541.16,2008-01-01T00:00:00,2010-06-10T00:00:00,Lower Columbia Fish Recovery Board (LE),45.93577443,-122.6927176,http://waconnect.paladinpanoramic.com/project/140/11513
Eagle Island Site A,Completed,10-1054,417966,2010-12-10T00:00:00,2014-03-01T00:00:00,Lower Columbia Fish Recovery Board (LE),45.9369,-122.6868,http://waconnect.paladinpanoramic.com/project/140/80841
Eagle Island Sites B and C,Completed,11-1315,425840.03,2011-12-08T00:00:00,2016-06-15T00:00:00,Lower Columbia Fish Recovery Board (LE),45.9369,-122.6896,http://waconnect.paladinpanoramic.com/project/140/80852
Eagle Island- North Channel Restoration Design,Completed,11-1239,167000,2011-12-08T00:00:00,2013-09-08T00:00:00,Lower Columbia Fish Recovery Board (LE),45.9385,-122.6808,http://waconnect.paladinpanoramic.com/project/140/80847
Eaglemount Sediment Basin for Chimacum Ck,Completed,02-06-000,0,1986-01-01T00:00:00,2005-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.9388,-122.8103,http://waconnect.paladinpanoramic.com/project/170/14270
Early Winters/Lost River,Completed,OK-405,448380,0001-01-01T00:00:00,0001-01-01T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/13380
Earth Sanctuary Nature Reserve Restoration,Completed,06-CW-13-008,10000,2001-01-01T00:00:00,2012-12-30T00:00:00,WRIA 6 - Island County (LE),48.0142,-122.5038,http://waconnect.paladinpanoramic.com/project/200/2363
Eason - Frye Cove Creek,Completed,02-01-04-001,99380,2004-04-04T00:00:00,2004-12-31T00:00:00,Mason Conservation Dist (LE),47.11329293,-122.971288,http://waconnect.paladinpanoramic.com/project/160/11974
East Branch LeClerc Rd - Abandonment,Completed,00-1671,655427.9,2001-03-01T00:00:00,2005-05-01T00:00:00,Pend Oreille (LE),48.5593794,-117.2726207,http://waconnect.paladinpanoramic.com/project/350/12125
East Carr Inlet,Conceptual,Carr East,0,2006-09-18T00:00:00,2014-09-26T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/15384
East Carr Purdy Browning,Completed,BYH-2014-07,2390,2014-01-15T00:00:00,2014-10-16T00:00:00,West Sound Watersheds Council (LE),47.4332,-122.5983,http://waconnect.paladinpanoramic.com/project/210/29693
"East Case Inlet, Key Peninsula",Active,Case Inlet,1002506.37,2007-09-28T00:00:00,2013-09-27T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/15386
East End Ditch Fish Screen,Completed,32-UT,25000,2000-01-03T00:00:00,2003-04-21T00:00:00,Snake River Salmon Recovery Board (LE),46.30065349,-117.9560464,http://waconnect.paladinpanoramic.com/project/320/16771
East End Irrigation Diversion Improvement,Active,32-00588,80000,2013-01-01T00:00:00,2017-10-31T00:00:00,Snake River Salmon Recovery Board (LE),46.30065349,-117.9560464,http://waconnect.paladinpanoramic.com/project/320/18706
East Fork Hoquiam & Wynoochee Knotweed Project,Proposed,17-1212,348000,2018-01-15T00:00:00,2020-12-31T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/81170
East Fork Hoquiam River,Conceptual,Hoquiam River,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/16675
East Fork Hoquiam River Surge Plain Acquisition,Active,15-1150,100000,2015-12-09T00:00:00,2016-12-31T00:00:00,Chehalis Basin Lead Entity,47.0119,-123.8749,http://waconnect.paladinpanoramic.com/project/120/40049
East Fork Lewis - Christopher,Completed,08-1723,561513.91,2008-01-01T00:00:00,2010-04-27T00:00:00,Lower Columbia Fish Recovery Board (LE),45.81003408,-122.5468252,http://waconnect.paladinpanoramic.com/project/140/11504
East Fork Lewis - Reach 17,Active,06-2165,884459.99,2006-12-06T00:00:00,2009-01-01T00:00:00,Lower Columbia Fish Recovery Board (LE),45.816742,-122.2832844,http://waconnect.paladinpanoramic.com/project/140/11470
East Fork Lewis Reach 6/Dean Creek,Completed,06-2173,1025700,2007-04-01T00:00:00,2008-03-31T00:00:00,Lower Columbia Fish Recovery Board (LE),45.82598849,-122.6280734,http://waconnect.paladinpanoramic.com/project/140/11472
East Fork Lewis Riparian Restoration,Completed,99-1358,100701.73,1999-07-29T00:00:00,2000-10-31T00:00:00,Lower Columbia Fish Recovery Board (LE),45.83250402,-122.3977648,http://waconnect.paladinpanoramic.com/project/140/11588
East Fork Lewis River Helicopter Log Jams,Completed,10-1542,153515.62,2010-12-10T00:00:00,2013-03-30T00:00:00,Lower Columbia Fish Recovery Board (LE),45.8145,-122.1474,http://waconnect.paladinpanoramic.com/project/140/80843
East Fork Rocky Creek Acquisition,Active,16-1589,483880,2017-01-01T00:00:00,2019-01-31T00:00:00,West Sound Watersheds Council (LE),47.378,-122.7721,http://waconnect.paladinpanoramic.com/project/210/70324
East Fork Rocky Creek Bridge,Completed,Case Rocky 99-1446,432623,1999-07-29T00:00:00,2005-05-16T00:00:00,West Sound Watersheds Council (LE),47.37515584,-122.763889,http://waconnect.paladinpanoramic.com/project/210/11150
East Fork Rocky Creek Phase II,Proposed,Case Rocky 17-1039,255000,2018-01-01T00:00:00,2020-12-31T00:00:00,West Sound Watersheds Council (LE),47.3779,-122.7682,http://waconnect.paladinpanoramic.com/project/210/80945
East Fork Satsop Floodplain Restoration,Proposed,17-1210,94000,2017-07-01T00:00:00,2018-12-31T00:00:00,Chehalis Basin Lead Entity,47.0986,-123.4657,http://waconnect.paladinpanoramic.com/project/120/80573
East Fork Satsop Floodplain Restoration (Design Phase),Conceptual,WCRI14-15,123000,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,46.1634,-123.3292,http://waconnect.paladinpanoramic.com/project/120/39859
East Fork Satsop River/Lower Mainstem,Conceptual,Satsop River,200000,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/16728
East Fork Tarboo Creek Fish Passage Projects,Conceptual,06-04-004,80000,2013-12-06T00:00:00,2015-12-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/18600
East Fork Tarboo Creek Passage,Completed,06-04-002,164840.52,1999-07-29T00:00:00,2000-05-31T00:00:00,Hood Canal Coordinating Council (LE),47.86941687,-122.8083354,http://waconnect.paladinpanoramic.com/project/170/14145
East Fork Walker Creek Planting,Completed,SKL,9400,2014-09-01T00:00:00,2016-09-20T00:00:00,Skagit Watershed Council (LE),48.3893,-122.1967,http://waconnect.paladinpanoramic.com/project/280/50274
East Fork Weiss Creek Fish Passage Improvement,Proposed,07-MPR-317,450000,2009-01-01T00:00:00,2012-12-31T00:00:00,Snohomish River Basin (LE),47.69539429,-121.9436304,http://waconnect.paladinpanoramic.com/project/260/12206
East Fork Wishkah River,Conceptual,Wishkah River,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/16682
East Foster Creek Sediment Control Structure #1,Completed,2006WRIA50-01,135000,2006-09-01T00:00:00,2006-11-30T00:00:00,Upper Columbia (LE),47.95013587,-119.5309005,http://waconnect.paladinpanoramic.com/project/290/1356
East Foster Creek Sediment Control Structure #2,Completed,2008WRIA50-02,0,2006-02-14T00:00:00,2008-10-01T00:00:00,Upper Columbia (LE),47.9829,-119.6471,http://waconnect.paladinpanoramic.com/project/290/3032
East Hylebos Ravine Habitat Restoration,Conceptual,10-Hylebos-05,750000,2009-01-01T00:00:00,2011-12-31T00:00:00,Pierce County (LE),47.25612913,-122.3219127,http://waconnect.paladinpanoramic.com/project/230/5470
East Jefferson County Forage Fish Study,Completed,PA 01-03-001,186500,2001-01-26T00:00:00,2005-06-30T00:00:00,Hood Canal Coordinating Council (LE),47.81265318,-122.7969769,http://waconnect.paladinpanoramic.com/project/170/14111
East Jefferson Summer Chum Riparian,Completed,01-05-002,280126,2009-08-01T00:00:00,2014-08-07T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/29737
East Jefferson Summer Chum Riparian Phase 2,Active,01-05-017,271000,2013-12-06T00:00:00,2015-12-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/18598
East Jefferson Summer Chum Riparian Phase 3,Proposed,01-05-005,271067,2016-08-01T00:00:00,2018-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.963,-122.7838,http://waconnect.paladinpanoramic.com/project/170/60402
East Nisqually Reach Beach Nourishment Pilot,Dormant,11-NEARSHORE-1008,602300,2008-01-01T00:00:00,2012-12-31T00:00:00,Nisqually River Salmon Recovery (LE),47.14843315,-122.6238518,http://waconnect.paladinpanoramic.com/project/220/12233
East Oro Bay Dam Removal,Conceptual,SS Anderson East Oro,100000,2010-05-04T00:00:00,2012-05-17T00:00:00,West Sound Watersheds Council (LE),47.14872471,-122.7008124,http://waconnect.paladinpanoramic.com/project/210/14845
East Oro Bay Estuary Protection,Conceptual,SS Anderson Oro 11-31,0,2010-05-10T00:00:00,2015-03-06T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/16593
East Seabeck Creek Fish Barrier Removal and Acquisition,Completed,16-04-002,84656,2003-01-01T00:00:00,2003-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.62222757,-122.835658,http://waconnect.paladinpanoramic.com/project/170/14188
East Seabeck Creek Fish Barrier Removal and Acquisition,Completed,16-02-001,0,2003-01-01T00:00:00,2003-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.62218221,-122.8353673,http://waconnect.paladinpanoramic.com/project/170/14187
East Twin River LWD Placement,Completed,00-1884,850000,2001-03-09T00:00:00,2006-07-31T00:00:00,North Olympic Peninsula LE for Salmon,48.14209619,-123.9348692,http://waconnect.paladinpanoramic.com/project/180/10947
Easton Reach Habitat Protection-Phase 2,Conceptual,05-1571,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Yakima Basin Fish and Wildlife (LE),47.22054428,-121.1456652,http://waconnect.paladinpanoramic.com/project/300/11257
Eaton Creek Fish Passage Barrier Correction 08,Conceptual,Conceptual 08-1072,0,2008-01-01T00:00:00,2008-12-31T00:00:00,Chehalis Basin Lead Entity,46.95112957,-123.7602809,http://waconnect.paladinpanoramic.com/project/120/12329
Eaton Creek South Bank Rd Barrier Correction,Active,16-1335,306572,2016-06-01T00:00:00,2018-12-31T00:00:00,Chehalis Basin Lead Entity,46.944,-123.3516,http://waconnect.paladinpanoramic.com/project/120/80420
Eaton- Miller Cr - R4,Conceptual,06-2095,0,2006-01-01T00:00:00,2006-12-31T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/12318
Eatonville Stormwater Planning,Completed,11-OHOP-1011,140000,2011-01-01T00:00:00,2014-03-01T00:00:00,Nisqually River Salmon Recovery (LE),46.867917,-122.265682,http://waconnect.paladinpanoramic.com/project/220/16791
Eatonville Stormwater Reduction Project,Conceptual,11-OHOP-1009,5000000,2010-03-01T00:00:00,2012-12-31T00:00:00,Nisqually River Salmon Recovery (LE),46.870301,-122.264771,http://waconnect.paladinpanoramic.com/project/220/14472
Ebey Drainage Basins,Active,06-CW-09-,0,1999-01-01T00:00:00,2015-12-30T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/2133
Ebey Island - North of SR 2,Active,Level 2,75000,2009-02-23T15:53:47,2010-02-23T15:53:47,Snohomish River Basin (LE),0,0,http://waconnect.paladinpanoramic.com/project/260/12064
Ebey Island - South of SR 2,Active,Level 2,8482820,2009-02-23T15:54:21,2010-02-23T15:54:21,Snohomish River Basin (LE),0,0,http://waconnect.paladinpanoramic.com/project/260/12065
Ebey Island Feasibility Study,Completed,07-ER-033,300000,2009-03-11T00:00:00,2011-07-31T00:00:00,Snohomish River Basin (LE),47.9746212,-122.1609228,http://waconnect.paladinpanoramic.com/project/260/12174
Ecological interactions of hatchery and wild salmon in marine habitats,Conceptual,64,30000,2010-01-01T00:00:00,2012-12-31T00:00:00,San Juan County - WRIA2 (LE),0,0,http://waconnect.paladinpanoramic.com/project/190/6850
Ecological Value- Beavers and watershed health- N. Lk. Wash. &amp; Tribs.,Proposed,N709,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8417
Ecological Value- Build a Beach niche marketing campaign- S. Lk. Wash,Proposed,C736,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8048
Ecological Value- Cool water benefits to salmon- Ship Canal/Locks/Lake Union,Proposed,M709,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8234
