"Location_ID","Location_Name","Location_Setting","Location_Description","Ecology_Facility_Site_ID","Is_Location_a_Well","Address","City","State","Zip_Code","County","Watershed_WRIA","Ecology_Region","US_Congressional_District","State_Legislative_District","NHD_Reach_Code","NHD_Reach_Measure","NHD_Edit_Date","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Horizontal_Coordinates_Represent","Horizontal_Coordinate_Accuracy","Horizontal_Coordinate_Collection_Method","Paper_Map_Scale","Township_Number","Township_Direction","Range_Number","Range_Direction","Section_Number","Quarter_Section_Township_Range","Quarter_Quarter_Section_Township_Range","Elevation_of","Elevation","Elevation_Units","Elevation_Datum","Elevation_Accuracy","Elevation_Collecton_Method","Sediment_Elevation_Elevation_Reference","Location_Suspect_or_Rejected_Flag","Location_Suspect_Code","Location_Suspect_Description","Location_ID_Alias","Associated_Study_ID","Record_Created_On","Location_System_ID"
"CCWR_00192","BELL 0.1A","Stream or River","Bell @ Schmuck Rd.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000315",12.4773239835106,4/11/2014 5:08:49 PM,48.08351156,-123.0571045,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",3,"W",22,"NW","NW","",23,"FT","NGVD29","+/- 40 ft ( 12 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_009, G0000179, G0300015, G9900190",2/2/2007 1:18:36 PM,48093645
"CCWR_00193","BELL 1.4","Stream or River","Bell Creek @ Rhodefer Rd E. End of Carrie Blake Pk.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020007534",77.22967,7/21/2012 12:00:00 AM,48.0811841652027,-123.083185513298,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",3,"W",20,"NE","SE","",106,"FT","NGVD29","+/- 40 ft ( 12 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_009, EG150021, G0200208, G0300015",2/2/2007 1:18:37 PM,41827637
"CCWR_00194","BELL 1.7","Stream or River","Bell bridge behind Staples store",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020007537",7.13185,7/21/2012 12:00:00 AM,48.0791942585211,-123.090109448957,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",3,"W",20,"","","",144,"FT","NGVD29","+/- 40 ft ( 12 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_003, CCWR_009",2/2/2007 1:18:39 PM,51503685
"CCWR_00196","BELL 2.3","Stream or River","Bell off Sunnyside Ave., 430' d/s of bypass",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020007537",74.1,7/21/2012 12:00:00 AM,48.0752339776907,-123.101276889948,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",3,"W",20,"SW","SW","",207,"FT","NGVD29","+/- 40 ft ( 12 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_003, CCWR_004, CCWR_009",2/2/2007 1:18:39 PM,45631177
"CCWR_00197","ID01","Other","Sequim Prairie Main Canal (M-1) SW of Scott Rd.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.0969869534703,-123.076739338309,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",3,"W",16,"NW","","",115,"FT","Unknown","+/- 40 ft ( 12 m)","Map derived, elevation model unknown","","","","","","CCWR_009",2/2/2007 1:18:33 PM,84356909
"CCWR_00199","ID02","Other","Independent Main Canal (M-1) at Hendrickson St. & Sequim Av.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.0867356459269,-123.10350271173,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",3,"W",19,"NE","NE","",153,"FT","Unknown","+/- 40 ft ( 12 m)","Map derived, elevation model unknown","","","","","","CCWR_009",2/2/2007 1:18:34 PM,72229466
"CCWR_00201","ID04","Other","Sequim Prairie Main Canal (M-2) @ Hendrickson St 200' W of Sequim Av",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.0866856954001,-123.104417654984,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",3,"W",19,"NE","NE","",154,"FT","Unknown","+/- 40 ft ( 12 m)","Map derived, elevation model unknown","","","","","","CCWR_009, EG150021",2/2/2007 1:18:38 PM,46720512
"CCWR_00204","ID07","Other","Sequim Prairie Main Canal (M3) at Priest Road",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.0835661816014,-123.133549875137,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",4,"W",24,"NE","NW","",218,"FT","Unknown","+/- 40 ft ( 12 m)","Map derived, elevation model unknown","","","","","","CCWR_009, EG150021",2/2/2007 1:18:39 PM,27326408
"CCWR_00205","ID08","Other","Sequim Prairie Main Canal (M-4) S of Hwy 101 Culvert",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.0743652937823,-123.145154647851,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",4,"W",24,"SW","SW","",250,"FT","Unknown","+/- 40 ft ( 12 m)","Map derived, elevation model unknown","","","","","","CCWR_009",2/2/2007 1:18:39 PM,73268026
"CCWR_00218","CASSALERY 0.6","Stream or River","Cassalery @ Jamestown Rd.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000297",15.0195520406091,2/26/2012 12:00:00 AM,48.12659613,-123.10008863,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",3,"W",5,"NW","SW","",20,"FT","NGVD29","+/- 20 ft (6 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_003, CCWR_004, CCWR_058, CCWR_069, G0500025, G1100174",2/2/2007 1:18:34 PM,17157243
"CCWR_00237","PEABODY 0.9","Stream or River","Peabody u/s of 8 St.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000283",57.99131,4/10/2014 8:50:39 AM,48.10769586,-123.4271117,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",6,"W",1,"NE","NE","",150,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_002",2/2/2007 1:18:34 PM,24399608
"CCWR_00251","D9","Other","Dungeness Irr. Co. @ Holgerson Rd",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.13111715,-123.18659151,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",31,"N",4,"W",34,"SW","SW","",,"","","","","","","","","","CCWR_024",2/2/2007 1:18:36 PM,42349733
"CCWR_00252","D10","Other","Dungeness Irr. Dist. @ Meadowbrook Cr.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.14115001,-123.12343883,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",31,"N",3,"W",38,"SW","","",,"","","","","","","","","","CCWR_024",2/2/2007 1:18:39 PM,92939483
"CCWR_00253","CASSALERY 1.7","Stream or River","Cassalery Creek @ Woodcock Rd",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.11607914,-123.10877801,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",3,"W",6,"SE","SW","",,"","","","","","","","","","CCWR_024",2/2/2007 1:18:39 PM,87553265
"CCWR_00258","HURD 0.0","Stream or River","Hurd Creek @ confluence w/ Dungeness",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.12392609,-123.14310097,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",4,"W",1,"NW","SW","",,"","","","","","","","","","CCWR_024",2/2/2007 1:18:38 PM,59231482
"CCWR_00259","MATRIOTTI 0.3","Stream or River","Matriotti Creek @ Oly Game Farm",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.13630863,-123.14636514,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",31,"N",4,"W",35,"SE","NE","",,"","","","","","","","","","CCWR_024",2/2/2007 1:18:35 PM,30115035
"CCWR_00260","MEADOWBROOK 0.1","Stream or River","Meadowbrook Creek near 3-Crabs Restaurant",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000832",2.12667,7/9/2015 2:43:04 PM,48.15100477,-123.12201292,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",31,"N",3,"W",30,"NW","NW","",,"","","","","","","","","","CCWR_024, CCWR_058, CCWR_069, G1100174",2/2/2007 1:18:36 PM,71096870
"CCWR_00261","COOPER 0.0","Stream or River","Cooper Creek - mouth",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.13782488,-123.10116889,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",31,"N",3,"W",32,"NW","SW","",,"","","","","","","","","","CCWR_024",2/2/2007 1:18:39 PM,1655990
"CCWR_00262","CASSALERY 0.0","Stream or River","Cassalery Creek - mouth",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.13446135,-123.09680087,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",31,"N",3,"W",32,"SW","","",0,"FT","NGVD29","+/- 40 ft ( 12 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_024, CCWR_069, G1100174",2/2/2007 1:18:39 PM,43831039
"CCWR_00275","D33","Other","Cline Ditch east of Thornton Dr. on Marine Dr.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.14957319,-123.15571788,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",31,"N",4,"W",26,"SW","NW","",,"","","","","","","","","","CCWR_024",2/2/2007 1:18:38 PM,24462082
"CCWR_00276","D34","Other","Cline Ditch west of Thornton Dr. on Marine Dr.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.14961388,-123.16275975,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",31,"N",4,"W",38,"NW","NE","",,"","","","","","","","","","CCWR_024",2/2/2007 1:18:34 PM,57944315
"CCWR_00281","MATRIOTTI 1.9","Stream or River","Matriotti Creek @ Cays Rd.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.12364894,-123.16755543,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",4,"W",3,"NW","SW","",,"","","","","","","","","","CCWR_024",2/2/2007 1:18:35 PM,89331980
"CCWR_00282","MATRIOTTI 4.6","Stream or River","Matriotti Creek @ Spath Rd.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.09045733,-123.17923132,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",4,"W",15,"SW","SE","",,"","","","","","","","","","G1100174",2/2/2007 1:18:38 PM,20216697
"CCWR_00378","PA HARBOR @ PEABODY","Intertidal","PA Harbor @ Peabody mouth",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.12028932,-123.42977311,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",6,"W",1,"NE","NE","",0,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_002, CCWR_003, CCWR_004, G0500025",2/2/2007 1:18:34 PM,44168348
"CCWR_00551","VALLEY 1.0","Stream or River","Valley @ flatbed bridge @ 14th St",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000300",19.88074,4/11/2014 3:49:16 PM,48.11014294,-123.45006567,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",6,"W",1,"NE","NE","",75,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_002, CCWR_003",2/2/2007 1:18:36 PM,19636832
"CCWR_00575","ENNIS 6.7","Stream or River","Ennis @ Heart of the Hills, footbridge off water tank rd.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000115",13.31032,3/13/2014 4:27:04 PM,48.03682874,-123.43278804,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",29,"N",6,"W",3,"NE","SW","",1800,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_003",2/2/2007 1:18:36 PM,98911291
"CCWR_00581","JIMMYCOMELATELY 0.2A","Stream or River","JCL u/s of Hwy 101 - restored channel",,"N","","","WA","","CLALLAM","Quilcence-Snow","Southwest Regional Office",6,24,"17110020000372",11.19027,2/22/2016 4:40:54 PM,48.01972222,-123.00638889,"Centroid of STR Qtr section","Unknown","GPS consumer unit or unknown (code phase)","1:20,001 - 1:25,000",29,"N",3,"W",12,"SW","NE","",20,"FT","NGVD29","+/- 40 ft ( 12 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_003, CCWR_004, CCWR_069",2/2/2007 1:18:40 PM,67336179
"CCWR_00582","JIMMYCOMELATELY 0.4","Stream or River","JCL d/s of E spur rd. @ end of Correa Rd.",,"N","","","WA","","CLALLAM","Quilcence-Snow","Southwest Regional Office",6,24,"17110020000372",24.31136,2/22/2016 4:40:54 PM,48.01678064,-123.00549446,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",29,"N",3,"W",12,"SW","SE","",30,"FT","NGVD29","+/- 40 ft ( 12 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_003",2/2/2007 1:18:35 PM,23306019
"CCWR_00583","TUMWATER 0.1A","Stream or River","Tumwater @ 3rd St.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020001950",7.9891,4/11/2014 3:47:24 PM,48.12212478,-123.44697054,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",6,"W",1,"NE","NW","",10,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_002, CCWR_003, CCWR_053",2/2/2007 1:18:36 PM,57571060
"CCWR_00585","DUNGENESS 0.7","Stream or River","Dungeness d/s of Schoolhouse Bridge",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000847",58.23255,7/9/2015 10:01:19 AM,48.14880932,-123.12678723,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",31,"N",4,"W",41,"SE","SE","",10,"FT","NGVD29","+/- 20 ft (6 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_058, CCWR_069",2/2/2007 1:18:38 PM,97510826
"CCWR_00588","ENNIS 1.6","Stream or River","Ennis d/s of power lines",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000112",95.35618,3/13/2014 4:28:03 PM,48.09859878,-123.39200589,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",6,"W",13,"NW","NE","",200,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_002, CCWR_003, CCWR_053",2/2/2007 1:18:40 PM,50584159
"CCWR_00600","PEABODY 1.2A","Stream or River","Peabody storm pipe u/s of Lauridsen Blvd",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.10459192,-123.42696241,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",6,"W",1,"NE","NE","",175,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_002",2/2/2007 1:18:37 PM,87204716
"CCWR_00602","TUMWATER 4.4","Stream or River","Tumwater u/s of 3142 Black Diamond Rd",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000295",76.4378,3/13/2014 4:28:05 PM,48.07243178,-123.48695393,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",6,"W",30,"NE","NE","",750,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_002, CCWR_003, CCWR_053",2/2/2007 1:18:33 PM,63685486
"CCWR_00607","DRY 2.2","Stream or River","Dry Creek @ 2844 W. Edgewood Dr.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000288",53.60649,4/21/2014 9:59:19 AM,48.10867106,-123.513386,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",7,"W",12,"","","",310,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_002, CCWR_003",2/2/2007 1:18:35 PM,54300451
"CCWR_00608","DRY 0.8","Stream or River","Dry Cr d/s of fork at Kacee Way",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000288",19.45126,4/21/2014 9:59:19 AM,48.12349578,-123.52310121,"Facility/Site Centroid","Unknown","Paper map interpolation","1:20,001 - 1:25,000",30,"N",7,"W",1,"NW","SW","",160,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean lower low water (MLLW)","","","","","CCWR_002, CCWR_003, CCWR_004, G0500025",2/2/2007 1:18:36 PM,27751072
"CCWR_00609","DRY 0.1","Stream or River","Dry Creek @ d/s end of Transfer Station",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000288",2.93201,4/21/2014 9:59:19 AM,48.13281481,-123.52192606,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",31,"N",7,"W",36,"SW","SW","",30,"FT","WGS84","+/- 100 ft (30 m)","LIDAR (airborne laser)","","","","","","CCWR_003, CCWR_004, G0500025",2/2/2007 1:18:37 PM,21716722
"CCWR_00610","DRY 3.4","Stream or River","Dry Creek @ 367 Walkabout Way",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000288",75.96997,4/21/2014 9:59:19 AM,48.09584814,-123.50997664,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",7,"W",13,"NE","SW","",500,"FT","WGS84","+/- 40 ft ( 12 m)","LIDAR (airborne laser)","","","","","","CCWR_003",2/2/2007 1:18:38 PM,88962153
"CCWR_00618","INDIAN 0.3","Stream or River","Indian 23' u/s of depth gauge @ Lk Aldwell Rd bridge",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000266",18.25747,7/9/2015 10:21:06 AM,48.06662197,-123.58460681,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",7,"W",28,"NW","SE","",225,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_003, CCWR_004, G0500025",2/2/2007 1:18:37 PM,93046372
"CCWR_00623","DRY WF 1.2","Stream or River","Dry W Fork @2830 W. Edgewood Dr",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000279",38.45877,3/13/2014 4:26:23 PM,48.11207101,-123.53066304,"Unknown","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",7,"W",11,"NE","","",300,"FT","WGS84","+/- 40 ft ( 12 m)","LIDAR (airborne laser)","","","","","","CCWR_003, CCWR_004",2/2/2007 1:18:40 PM,71977715
"CCWR_00626","INDIAN 4.5","Stream or River","Indian Cr u/s of Joyce Access Rd Bridge",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000268",97.34746,7/8/2015 4:15:58 PM,48.07497536,-123.66906502,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",8,"W",23,"SW","NE","",450,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_003",2/2/2007 1:18:40 PM,46246633
"CCWR_00627","INDIAN 4.9","Stream or River","Indian Crk d/s of 101 bridge near South Shore Rd.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000269",48.72499,7/8/2015 4:16:06 PM,48.07462005,-123.67779027,"Centroid of STR Qtr section","Unknown","Computer map - GIS-based","1:20,001 - 1:25,000",30,"N",8,"W",23,"SW","SW","",450,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_003",2/2/2007 1:18:36 PM,4210922
"CCWR_00628","DUNGENESS 0.8","Stream or River","Dungeness @ Schoolhouse Bridge",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.14349105,-123.12880106,"Centroid of STR Qtr section","Unknown","GPS consumer unit or unknown (code phase)","1:20,001 - 1:25,000",31,"N",4,"W",41,"NE","","",15,"FT","NGVD29","+/- 20 ft (6 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_024, CCWR_061, CCWR_069, G1100174",2/2/2007 1:18:37 PM,1821895
"CCWR_00638","SIEBERT 1.0","Stream or River","Siebert @ old Olympic Hwy Bridge",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.10612677,-123.27908977,"Centroid of STR Qtr section","Unknown","GPS consumer unit or unknown (code phase)","1:20,001 - 1:25,000",30,"N",5,"W",11,"SE","NE","",50,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_069",2/2/2007 1:18:38 PM,33211723
"CCWR_00639","ENNIS 0.3","Stream or River","Ennis near mouth",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000111",97.389,4/11/2014 3:56:37 PM,48.11176179,-123.40602083,"Centroid of STR Qtr section","Unknown","GPS consumer unit or unknown (code phase)","1:20,001 - 1:25,000",30,"N",6,"W",1,"SE","NE","",25,"FT","NGVD29","+/- 100 ft (30 m)","Map derived, elevation model unknown","Mean high water (MHW)","","","","","CCWR_003, CCWR_053",2/2/2007 1:18:33 PM,74020600
